成,chéng,"surname Cheng
to succeed/to finish/to complete/to accomplish/to become/to turn into/to be all right/OK!/one tenth",level6
成就,chéngjiù,accomplishment/success/achievement/CL:個|个[ge4]/to achieve (a result)/to create/to bring about,level6
成人,chéngrén,adult,level6
成年,chéngnián,to grow to adulthood/fully grown/the whole year,level6
成见,chéngjiàn,preconceived idea/bias/prejudice,level6
成天,chéngtiān,(coll.) all day long/all the time,level6
成心,chéngxīn,intentional/deliberate/on purpose,level6
事,shì,"matter/thing/item/work/affair/CL:件[jian4],樁|桩[zhuang1],回[hui2]",level6
人事,rénshì,personnel/human resources/human affairs/ways of the world/(euphemism) sexuality/the facts of life,level6
心事,xīnshì,"a load on one's mind/worry/CL:宗[zong1],樁|桩[zhuang1]",level6
大事,dàshì,"major event/major political event (war or change of regime)/major social event (wedding or funeral)/(do sth) in a big way/CL:件[jian4],樁|桩[zhuang1]",level6
有事,yǒushì,to be occupied with sth/to have sth on one's mind/there is something the matter,level6
时事,shíshì,current trends/the present situation/how things are going,level6
廿,niàn,"twenty (20), in a limited number of set expressions/also written using banker's character 念",level7
从,cóng,"surname Cong
from/through/via/to follow/to obey/to engage in (an activity)/never (in negative sentence)/(Taiwan pr. [zong4]) retainer/assistant/accomplice/related by common paternal grandfather or earlier ancestor
second cousin",level7
从事,cóngshì,to go for/to engage in/to undertake/to deal with/to handle/to do,level7
从来,cónglái,always/at all times/never (if used in negative sentence),level7
从此,cóngcǐ,from now on/since then/henceforth,level7
从小,cóngxiǎo,from childhood/as a child,level7
自从,zìcóng,since (a time)/ever since,level7
从中,cóngzhōng,from within/therefrom,level7
从不,cóngbù,never,level7
从而,cóngér,thus/thereby,level7
主从,zhǔcóng,master-slave (computing)/client-server (computing)/primary and secondary,level7
所,suǒ,"actually/place/classifier for houses, small buildings, institutions etc/that which/particle introducing a relative clause or passive/CL:個|个[ge4]",level7
所以,suǒyǐ,therefore/as a result/so/the reason why,level7
所有,suǒyǒu,all/to have/to possess/to own,level7
所在,suǒzài,place/location/whereabouts/domicile/to be located/to belong to (organization etc),level7
之所以,zhīsuǒyǐ,the reason why,level7
所得,suǒdé,what one acquires/one's gains,level7
所在地,suǒzàidì,location/site,level7
金,jīn,"surname Jin/surname Kim (Korean)/Jurchen Jin dynasty (1115-1234)
gold/chemical element Au/generic term for lustrous and ductile metals/money/golden/highly respected/one of the eight ancient musical instruments 八音[ba1 yin1]",level7
金门,jīnmén,"Kinmen or Quemoy islands off the Fujian coast, administered by Taiwan/Jinmen county in Quanzhou 泉州[Quan2 zhou1], Fujian, PRC",level7
玉,yù,jade,level7
大家,dàjiā,everyone/influential family/great expert,level7
国家,guójiā,country/nation/state/CL:個|个[ge4],level7
家,jiā,"see 傢伙|家伙[jia1 huo5]
surname Jia
home/family/(polite) my (sister, uncle etc)/classifier for families or businesses/refers to the philosophical schools of pre-Han China/noun suffix for a specialist in some activity, such as a musician or revolutionary, corresponding to English -ist, -er, -ary or -ian/CL:個|个[ge4]",level7
人家,rénjiā,"household/dwelling/family/sb else's house/household business/house of woman's husband-to-be/CL:戶|户[hu4],家[jia1]
other people/sb else/he, she or they/I, me (referring to oneself as ""one"" or ""people"")",level7
家人,jiārén,household/(one's) family,level7
家事,jiāshì,family matters/domestic affairs/housework,level7
一家人,yījiārén,household/the whole family,level7
道家,dàojiā,"Daoist School of the Warring States Period (475-221 BC), based on the teachings of Laozi or Lao-tze 老子[Lao3 zi3] (c. 500 BC-) and Zhuangzi 庄子 (369-286 BC)",level7
家用,jiāyòng,home-use/domestic/family expenses/housekeeping money,level7
自家,zìjiā,oneself/one's own family,level7
家门,jiāmén,house door/family clan,level7
出家,chūjiā,to leave home (to become a Buddhist monk or nun),level7
过,guò,"surname Guo
to cross/to go over/to pass (time)/to celebrate (a holiday)/to live/to get along/excessively/too-
(experienced action marker)",level7
不过,bùguò,only/merely/no more than/but/however/anyway (to get back to a previous topic)/cannot be more (after adjectival),level7
过去,guòqù,"(in the) past/former/previous/to go over/to pass by
(verb suffix)",level7
过来,guòlái,"to come over/to manage/to handle/to be able to take care of
see 過來|过来[guo4 lai2]",level7
过于,guòyú,too much/excessively,level7
过年,guònián,to celebrate the Chinese New Year,level7
只不过,zhībùguò,only/merely/nothing but/no more than/it's just that ...,level7
过日子,guòrìzǐ,to live one's life/to pass one's days/to get along,level7
只,zhī,"only/merely/just/but
variant of 只[zhi3]
grain that has begun to ripen/variant of 衹|只[zhi3]
variant of 只[zhi3]
classifier for birds and certain animals, one of a pair, some utensils, vessels etc",level7
只要,zhīyào,if only/so long as,level7
只是,zhīshì,merely/simply/only/but,level7
不只,bùzhī,not only/not merely,level7
只得,zhīdé,to have no alternative but to/to be obliged to,level7
发生,fāshēng,to happen/to occur/to take place/to break out,level7
开发,kāifā,to exploit (a resource)/to open up (for development)/to develop,level7
发行,fāháng,"to publish/to issue (stocks, currency etc)/to release/to distribute (a film)",level7
出发,chūfā,to set off/to start (on a journey),level7
发出,fāchū,"to issue (an order, decree etc)/to send out/to dispatch/to produce (a sound)/to let out (a laugh)",level7
头发,tóufā,hair (on the head),level7
发言,fāyán,to make a speech/statement/utterance/CL:個|个[ge4],level7
发,fā,"to send out/to show (one's feeling)/to issue/to develop/to make a bundle of money/classifier for gunshots (rounds)
hair/Taiwan pr. [fa3]",level7
发言人,fāyánrén,spokesperson,level7
自发,zìfā,spontaneous,level7
多,duō,"many/much/often/a lot of/numerous/more/in excess/how (to what extent)/multi-/Taiwan pr. [duo2] when it means ""how""",level7
多元,duōyuán,poly-/multi-/multielement/multivariant/multivariate (math.),level7
多多,duōduō,many/much/a lot/lots and lots/more/even more,level7
多方,duōfāng,in many ways/from all sides,level7
用户,yònghù,user/consumer/subscriber/customer,level7
户,hù,a household/door/family,level7
相对,xiāngduì,relatively/opposite/to resist/to oppose/relative/vis-a-vis/counterpart,level7
相,xiāng,"surname Xiang
each other/one another/mutually
appearance/portrait/picture/government minister/(physics) phase/(literary) to appraise (esp. by scrutinizing physical features)/to read sb's fortune (by physiognomy, palmistry etc)",level7
不相上下,bùxiāngshàngxià,equally matched/about the same,level7
头,tóu,"head/hair style/the top/end/beginning or end/a stub/remnant/chief/boss/side/aspect/first/leading/classifier for pigs or livestock/CL:個|个[ge4]
suffix for nouns",level7
里头,lǐtóu,inside/interior,level7
心头,xīntóu,heart/thoughts/mind,level7
山头,shāntóu,mountain top,level7
木头,mùtóu,"slow-witted/blockhead/log (of wood, timber etc)/CL:塊|块[kuai4],根[gen1]",level7
口头,kǒutóu,oral/verbal,level7
如,rú,as/as if/such as,level7
如此,rúcǐ,in this way/so,level7
不如,bùrú,not equal to/not as good as/inferior to/it would be better to,level7
有如,yǒurú,to be like sth/similar to/alike,level7
如是,rúshì,thus,level7
开,kāi,"to open/to start/to turn on/to boil/to write out (a prescription, check, invoice etc)/to operate (a vehicle)/carat (gold)/abbr. for Kelvin, 開爾文|开尔文[Kai1 er3 wen2]/abbr. for 開本|开本[kai1 ben3], book format",level7
开会,kāihuì,to hold a meeting/to attend a meeting,level7
开心,kāixīn,to feel happy/to rejoice/to have a great time/to make fun of sb,level7
开口,kāikǒu,to open one's mouth/to start to talk,level7
开刀,kāidāo,(of a surgeon) to perform an operation/(of a patient) to have an operation/to decapitate/to behead/to single out as a point of attack,level7
开门,kāimén,to open a door (lit. and fig.)/to open for business,level7
开水,kāishuǐ,boiled water/boiling water,level7
然后,ránhòu,after/then (afterwards)/after that/afterwards,level7
然而,ránér,however/yet/but,level7
自然,zìrán,nature/natural/naturally,level7
大自然,dàzìrán,nature (the natural world),level7
不然,bùrán,not so/no/or else/otherwise/if not/How about ...?,level7
天然,tiānrán,natural,level7
要不然,yàobùrán,otherwise/or else/or,level7
然,rán,correct/right/so/thus/like this/-ly,level7
不以为然,bùyǐwéirán,not to accept as correct (idiom); to object/to disapprove/to take exception to,level7
自然而然,zìránérrán,involuntary/automatically,level7
一目了然,yīmùlerán,"obvious at a glance (idiom)
obvious at a glance (idiom)",level7
古,gǔ,"surname Gu
ancient/old/paleo-",level7
古人,gǔrén,people from ancient times/the ancients/the late (i.e. person who has passed away),level7
中古,zhōnggǔ,"Sino-Cuban/China-Cuba
medieval/Middle Ages/Chinese middle antiquity, 3rd to 9th centuries, including Sui and Tang Dynasties/Middle (of a language, e.g. Middle English)/used/second-hand",level7
自古以来,zìgǔyǐlái,since ancient times,level7
各,gè,each/every,level8
各自,gèzì,each/respective/apiece,level8
工作,gōngzuò,"to work/(of a machine) to operate/job/work/task/CL:個|个[ge4],份[fen4],項|项[xiang4]",level8
作,zuò,"worker/workshop/(slang) troublesome/high-maintenance (person)
to do/to grow/to write or compose/to pretend/to regard as/to feel/writings or works",level8
合作,hézuò,to cooperate/to collaborate/to work together/cooperation/CL:個|个[ge4],level8
作为,zuòwéi,one's conduct/deed/activity/accomplishment/achievement/to act as/as (in the capacity of)/qua/to view as/to look upon (sth as)/to take sth to be,level8
作用,zuòyòng,"to act on/to affect/action/function/activity/impact/result/effect/purpose/intent/to play a role/corresponds to English -ity, -ism, -ization/CL:個|个[ge4]",level8
作者,zuòzhě,author/writer/CL:個|个[ge4],level8
作家,zuòjiā,"author/CL:個|个[ge4],位[wei4]",level8
发作,fāzuò,to flare up/to break out,level8
作出,zuòchū,"to put out/to come up with/to make (a choice, decision, proposal, response, comment etc)/to issue (a permit, statement, explanation, apology, reassurance to the public etc)/to draw (conclusion)/to deliver (speech, judgment)/to devise (explanation)/to extract",level8
工作者,gōngzuòzhě,worker,level8
作文,zuòwén,to write an essay/composition (student essay)/CL:篇[pian1],level8
分,fēn,"to divide/to separate/to distribute/to allocate/to distinguish (good and bad)/part or subdivision/fraction/one tenth (of certain units)/unit of length equivalent to 0.33 cm/minute (unit of time)/minute (angular measurement unit)/a point (in sports or games)/0.01 yuan (unit of money)
part/share/ingredient/component",level8
十分,shífēn,very/completely/utterly/extremely/absolutely/hundred percent/to divide into ten equal parts,level8
分为,fēnwéi,to divide sth into (parts)/to subdivide,level8
成分,chéngfēn,composition/make-up/ingredient/element/component/one's social status/CL:個|个[ge4],level8
分子,fēnzǐ,"members of a class or group/political elements (such as intellectuals or extremists)/part
molecule/(math) numerator of a fraction",level8
分成,fēnchéng,to divide (into)/to split a bonus/to break into/tenths/percentage allotment,level8
分开,fēnkāi,to separate/to part,level8
分工,fēngōng,to divide up the work/division of labor,level8
得分,défēn,to score,level8
分手,fēnshǒu,to part company/to split up/to break up,level8
分发,fēnfā,to distribute/distribution/to assign (sb) to a job,level8
水分,shuǐfēn,moisture content/(fig.) overstatement/padding,level8
过分,guòfēn,excessive/undue/overly,level8
时分,shífēn,time/period during the day/one of the 12 two-hour periods enumerated by the earthly branches 地支,level8
分寸,fēncùn,propriety/appropriate behavior/proper speech or action/within the norms,level8
首,shǒu,"head/chief/first (occasion, thing etc)/classifier for poems, songs etc",level8
首长,shǒucháng,senior official,level8
首都,shǒudū,capital (city)/CL:個|个[ge4],level8
首要,shǒuyào,the most important/of chief importance,level8
首相,shǒuxiāng,prime minister (of Japan or UK etc),level8
为首,wéishǒu,head/be headed by,level8
元首,yuánshǒu,head of state,level8
本,běn,"root/stem/origin/source/this/the current/original/inherent/originally/classifier for books, periodicals, files etc",level8
日本,rìběn,Japan/Japanese,level8
成本,chéngběn,"(manufacturing, production etc) costs",level8
